35.355, 30.333333
55.901, 34.666667
70.710, 37.000000
79.056, 38.000000
90.138, 39.000000
103.077, 44.333333
106.066, 42.000000
111.803, 48.000000
125.000, 51.333333
127.475, 47.666667
134.629, 46.666667
141.421, 54.000000
145.773, 52.000000
160.078, 52.666667
176.776, 54.666667
