35.355, 23.000000
55.901, 32.000000
70.710, 38.666667
79.056, 37.333333
90.138, 40.333333
103.077, 42.000000
106.066, 42.666667
111.803, 42.333333
125.000, 45.000000
127.475, 47.000000
134.629, 44.666667
141.421, 47.666667
145.773, 50.000000
160.078, 49.333333
176.776, 47.000000
