35.355, 23.000000
55.901, 34.000000
70.710, 35.333333
79.056, 34.000000
90.138, 40.000000
103.077, 41.000000
106.066, 42.333333
111.803, 45.333333
125.000, 46.666667
127.475, 46.333333
134.629, 46.00000
141.421, 49.666667
145.773, 44.000000
160.078, 49.333333
176.776, 48.333333
