35.355, 29.666667
55.901, 31.666667
70.710, 42.666667
79.056, 43.000000
90.138, 44.666667
103.077, 44.333333
106.066, 41.000000
111.803, 46.666667
125.000, 47.666667
127.475, 43.000000
134.629, 48.333333
141.421, 45.666667
145.773, 51.000000
160.078, 53.333333
176.776, 49.666667
